vhigh,vhigh,4,2,low,unacc
vhigh,vhigh,4,2,med,unacc
vhigh,vhigh,4,2,high,unacc
vhigh,vhigh,4,2,low,unacc
vhigh,vhigh,4,2,med,unacc
vhigh,vhigh,4,2,high,unacc
vhigh,vhigh,4,4,low,unacc
vhigh,vhigh,4,4,med,unacc
vhigh,vhigh,4,4,high,unacc
vhigh,vhigh,4,4,low,unacc
vhigh,vhigh,4,4,med,unacc
vhigh,vhigh,4,4,high,unacc
vhigh,vhigh,4,4,low,unacc
vhigh,vhigh,4,4,med,unacc
vhigh,vhigh,4,4,high,unacc
vhigh,vhigh,4,more,low,unacc
vhigh,vhigh,4,more,med,unacc
vhigh,vhigh,4,more,high,unacc
vhigh,vhigh,4,more,low,unacc
vhigh,vhigh,4,more,med,unacc
vhigh,vhigh,4,more,high,unacc
vhigh,vhigh,4,more,low,unacc
vhigh,vhigh,4,more,med,unacc
vhigh,vhigh,4,more,high,unacc
vhigh,vhigh,5more,2,low,unacc
vhigh,vhigh,5more,2,med,unacc
vhigh,vhigh,5more,2,high,unacc
vhigh,vhigh,5more,2,low,unacc
vhigh,vhigh,5more,2,med,unacc
vhigh,vhigh,5more,2,high,unacc
vhigh,vhigh,5more,2,low,unacc
vhigh,vhigh,5more,2,med,unacc
vhigh,vhigh,5more,2,high,unacc
vhigh,vhigh,5more,4,low,unacc
vhigh,vhigh,5more,4,med,unacc
vhigh,vhigh,5more,4,high,unacc
vhigh,vhigh,5more,4,low,unacc
vhigh,vhigh,5more,4,med,unacc
vhigh,vhigh,5more,4,high,unacc
vhigh,vhigh,5more,4,low,unacc
vhigh,vhigh,5more,4,med,unacc
vhigh,vhigh,5more,4,high,unacc
vhigh,vhigh,5more,more,low,unacc
vhigh,vhigh,5more,more,med,unacc
vhigh,vhigh,5more,more,high,unacc
vhigh,vhigh,5more,more,low,unacc
vhigh,vhigh,5more,more,med,unacc
vhigh,vhigh,5more,more,high,unacc
vhigh,vhigh,5more,more,low,unacc
vhigh,vhigh,5more,more,med,unacc
vhigh,vhigh,5more,more,high,unacc
vhigh,high,2,2,low,unacc
vhigh,high,2,2,med,unacc
vhigh,high,2,2,high,unacc
vhigh,high,2,2,low,unacc
vhigh,high,2,2,med,unacc
vhigh,high,2,2,high,unacc
vhigh,high,2,2,low,unacc
vhigh,high,2,2,med,unacc
vhigh,high,2,2,high,unacc
vhigh,high,2,4,low,unacc
vhigh,high,2,4,med,unacc
vhigh,high,2,4,high,unacc
vhigh,high,2,4,low,unacc
vhigh,high,2,4,med,unacc
vhigh,high,2,4,high,unacc
vhigh,high,2,4,low,unacc
vhigh,high,2,4,med,unacc
vhigh,high,2,4,high,unacc
vhigh,high,2,more,low,unacc
vhigh,high,2,more,med,unacc
vhigh,high,2,more,high,unacc
vhigh,high,2,more,low,unacc
vhigh,high,2,more,med,unacc
vhigh,high,2,more,high,unacc
vhigh,high,2,more,low,unacc
vhigh,high,2,more,med,unacc
vhigh,high,2,more,high,unacc
vhigh,high,3,2,low,unacc
vhigh,high,3,2,med,unacc
vhigh,high,3,2,high,unacc
vhigh,high,3,2,low,unacc
vhigh,high,3,2,med,unacc
vhigh,high,3,2,high,unacc
vhigh,high,3,2,low,unacc
vhigh,high,3,2,med,unacc
vhigh,high,3,2,high,unacc
vhigh,high,3,4,low,unacc
vhigh,high,3,4,med,unacc
vhigh,high,3,4,high,unacc
vhigh,high,3,4,low,unacc
vhigh,high,3,4,med,unacc
vhigh,high,3,4,high,unacc
vhigh,high,3,4,low,unacc
vhigh,high,3,4,med,unacc
vhigh,high,3,4,high,unacc
vhigh,high,3,more,low,unacc
vhigh,high,3,more,med,unacc
vhigh,high,3,more,high,unacc
vhigh,high,3,more,low,unacc
vhigh,high,3,more,med,unacc
vhigh,high,3,more,high,unacc
vhigh,high,3,more,low,unacc
vhigh,high,3,more,med,unacc
vhigh,high,3,more,high,unacc
vhigh,high,4,2,low,unacc
vhigh,high,4,2,med,unacc
vhigh,high,4,2,high,unacc
vhigh,high,4,2,low,unacc
vhigh,high,4,2,med,unacc
vhigh,high,4,2,high,unacc
vhigh,high,4,2,low,unacc
vhigh,high,4,2,med,unacc
vhigh,high,4,2,high,unacc
vhigh,high,4,4,low,unacc
vhigh,high,4,4,med,unacc
vhigh,high,4,4,high,unacc
vhigh,high,4,4,low,unacc
vhigh,high,4,4,med,unacc
vhigh,high,4,4,high,unacc
vhigh,high,4,4,low,unacc
vhigh,high,4,4,med,unacc
vhigh,high,4,4,high,unacc
vhigh,high,4,more,low,unacc
vhigh,high,4,more,med,unacc
vhigh,high,4,more,high,unacc
vhigh,high,4,more,low,unacc
vhigh,high,4,more,med,unacc
vhigh,high,4,more,high,unacc
vhigh,high,4,more,low,unacc
vhigh,high,4,more,med,unacc
vhigh,high,4,more,high,unacc
vhigh,high,5more,2,low,unacc
vhigh,high,5more,2,med,unacc
vhigh,high,5more,2,high,unacc
vhigh,high,5more,2,low,unacc
vhigh,high,5more,2,med,unacc
vhigh,high,5more,2,high,unacc
vhigh,high,5more,2,low,unacc
vhigh,high,5more,2,med,unacc
vhigh,high,5more,2,high,unacc
vhigh,high,5more,4,low,unacc
vhigh,high,5more,4,med,unacc
vhigh,high,5more,4,high,unacc
vhigh,high,5more,4,low,unacc
vhigh,high,5more,4,med,unacc
vhigh,high,5more,4,high,unacc
vhigh,high,5more,4,low,unacc
vhigh,high,5more,4,med,unacc
vhigh,high,5more,4,high,unacc
vhigh,high,5more,more,low,unacc
vhigh,high,5more,more,med,unacc
vhigh,high,5more,more,high,unacc
vhigh,high,5more,more,low,unacc
vhigh,high,5more,more,med,unacc
vhigh,high,5more,more,high,unacc
vhigh,high,5more,more,low,unacc
vhigh,high,5more,more,med,unacc
vhigh,high,5more,more,high,unacc
vhigh,med,2,2,low,unacc
vhigh,med,2,2,med,unacc
vhigh,med,2,2,high,unacc
vhigh,med,2,2,low,unacc
vhigh,med,2,2,med,unacc
vhigh,med,2,2,high,unacc
vhigh,med,2,2,low,unacc
vhigh,med,2,2,med,unacc
vhigh,med,2,2,high,unacc
vhigh,med,2,4,low,unacc
vhigh,med,2,4,med,unacc
vhigh,med,2,4,high,acc
vhigh,med,2,4,low,unacc
vhigh,med,2,4,med,unacc
vhigh,med,2,4,high,acc
vhigh,med,2,4,low,unacc
vhigh,med,2,4,med,acc
vhigh,med,2,4,high,acc
vhigh,med,2,more,low,unacc
vhigh,med,2,more,med,unacc
vhigh,med,2,more,high,unacc
vhigh,med,2,more,low,unacc
vhigh,med,2,more,med,unacc
vhigh,med,2,more,high,acc
vhigh,med,2,more,low,unacc
vhigh,med,2,more,med,acc
vhigh,med,2,more,high,acc
vhigh,med,3,2,low,unacc
vhigh,med,3,2,med,unacc
vhigh,med,3,2,high,unacc
vhigh,med,3,2,low,unacc
vhigh,med,3,2,med,unacc
vhigh,med,3,2,high,unacc
vhigh,med,3,2,low,unacc
vhigh,med,3,2,med,unacc
vhigh,med,3,2,high,unacc
vhigh,med,3,4,low,unacc
vhigh,med,3,4,med,unacc
vhigh,med,3,4,high,acc
vhigh,med,3,4,low,unacc
vhigh,med,3,4,med,unacc
vhigh,med,3,4,high,acc
vhigh,med,3,4,low,unacc
vhigh,med,3,4,med,acc
vhigh,med,3,4,high,acc
vhigh,med,3,more,low,unacc
vhigh,med,3,more,med,unacc
vhigh,med,3,more,high,acc
vhigh,med,3,more,low,unacc
vhigh,med,3,more,med,acc
vhigh,med,3,more,high,acc
vhigh,med,3,more,low,unacc
vhigh,med,3,more,med,acc
vhigh,med,3,more,high,acc
vhigh,med,4,2,low,unacc
vhigh,med,4,2,med,unacc
vhigh,med,4,2,high,unacc
vhigh,med,4,2,low,unacc
vhigh,med,4,2,med,unacc
vhigh,med,4,2,high,unacc
vhigh,med,4,2,low,unacc
vhigh,med,4,2,med,unacc
vhigh,med,4,2,high,unacc
vhigh,med,4,4,low,unacc
vhigh,med,4,4,med,unacc
vhigh,med,4,4,high,acc
vhigh,med,4,4,low,unacc
vhigh,med,4,4,med,acc
vhigh,med,4,4,high,acc
vhigh,med,4,4,low,unacc
vhigh,med,4,4,med,acc
vhigh,med,4,4,high,acc
vhigh,med,4,more,low,unacc
vhigh,med,4,more,med,unacc
vhigh,med,4,more,high,acc
vhigh,med,4,more,low,unacc
vhigh,med,4,more,med,acc
vhigh,med,4,more,high,acc
vhigh,med,4,more,low,unacc
vhigh,med,4,more,med,acc
vhigh,med,4,more,high,acc
vhigh,med,5more,2,low,unacc
vhigh,med,5more,2,med,unacc
vhigh,med,5more,2,high,unacc
vhigh,med,5more,2,low,unacc
vhigh,med,5more,2,med,unacc
vhigh,med,5more,2,high,unacc
vhigh,med,5more,2,low,unacc
vhigh,med,5more,2,med,unacc
vhigh,med,5more,2,high,unacc
vhigh,med,5more,4,low,unacc
vhigh,med,5more,4,med,unacc
vhigh,med,5more,4,high,acc
vhigh,med,5more,4,low,unacc
vhigh,med,5more,4,med,acc
vhigh,med,5more,4,high,acc
vhigh,med,5more,4,low,unacc
vhigh,med,5more,4,med,acc
vhigh,med,5more,4,high,acc
vhigh,med,5more,more,low,unacc
vhigh,med,5more,more,med,unacc
vhigh,med,5more,more,high,acc
vhigh,med,5more,more,low,unacc
vhigh,med,5more,more,med,acc
vhigh,med,5more,more,high,acc
vhigh,med,5more,more,low,unacc
vhigh,med,5more,more,med,acc
vhigh,med,5more,more,high,acc
vhigh,low,2,2,low,unacc
vhigh,low,2,2,med,unacc
vhigh,low,2,2,high,unacc
vhigh,low,2,2,low,unacc
vhigh,low,2,2,med,unacc
vhigh,low,2,2,high,unacc
vhigh,low,2,2,low,unacc
vhigh,low,2,2,med,unacc
vhigh,low,2,2,high,unacc
vhigh,low,2,4,low,unacc
vhigh,low,2,4,med,unacc
vhigh,low,2,4,high,acc
vhigh,low,2,4,low,unacc
vhigh,low,2,4,med,unacc
vhigh,low,2,4,high,acc
vhigh,low,2,4,low,unacc
vhigh,low,2,4,med,acc
vhigh,low,2,4,high,acc
vhigh,low,2,more,low,unacc
vhigh,low,2,more,med,unacc
vhigh,low,2,more,high,unacc
vhigh,low,2,more,low,unacc
vhigh,low,2,more,med,unacc
vhigh,low,2,more,high,acc
vhigh,low,2,more,low,unacc
vhigh,low,2,more,med,acc
vhigh,low,2,more,high,acc
vhigh,low,3,2,low,unacc
vhigh,low,3,2,med,unacc
vhigh,low,3,2,high,unacc
vhigh,low,3,2,low,unacc
vhigh,low,3,2,med,unacc
vhigh,low,3,2,high,unacc
vhigh,low,3,2,low,unacc
vhigh,low,3,2,med,unacc
vhigh,low,3,2,high,unacc
vhigh,low,3,4,low,unacc
vhigh,low,3,4,med,unacc
vhigh,low,3,4,high,acc
vhigh,low,3,4,low,unacc
vhigh,low,3,4,med,unacc
vhigh,low,3,4,high,acc
vhigh,low,3,4,low,unacc
vhigh,low,3,4,med,acc
vhigh,low,3,4,high,acc
vhigh,low,3,more,low,unacc
vhigh,low,3,more,med,unacc
vhigh,low,3,more,high,acc
vhigh,low,3,more,low,unacc
vhigh,low,3,more,med,acc
vhigh,low,3,more,high,acc
vhigh,low,3,more,low,unacc
vhigh,low,3,more,med,acc
vhigh,low,3,more,high,acc
vhigh,low,4,2,low,unacc
vhigh,low,4,2,med,unacc
vhigh,low,4,2,high,unacc
vhigh,low,4,2,low,unacc
vhigh,low,4,2,med,unacc
vhigh,low,4,2,high,unacc
vhigh,low,4,2,low,unacc
vhigh,low,4,2,med,unacc
vhigh,low,4,2,high,unacc
vhigh,low,4,4,low,unacc
vhigh,low,4,4,med,unacc
vhigh,low,4,4,high,acc
vhigh,low,4,4,low,unacc
vhigh,low,4,4,med,acc
vhigh,low,4,4,high,acc
vhigh,low,4,4,low,unacc
vhigh,low,4,4,med,acc
vhigh,low,4,4,high,acc
vhigh,low,4,more,low,unacc
vhigh,low,4,more,med,unacc
vhigh,low,4,more,high,acc
vhigh,low,4,more,low,unacc
vhigh,low,4,more,med,acc
vhigh,low,4,more,high,acc
vhigh,low,4,more,low,unacc
vhigh,low,4,more,med,acc
vhigh,low,4,more,high,acc
vhigh,low,5more,2,low,unacc
vhigh,low,5more,2,med,unacc
vhigh,low,5more,2,high,unacc
vhigh,low,5more,2,low,unacc
vhigh,low,5more,2,med,unacc
vhigh,low,5more,2,high,unacc
vhigh,low,5more,2,low,unacc
vhigh,low,5more,2,med,unacc
vhigh,low,5more,2,high,unacc
vhigh,low,5more,4,low,unacc
vhigh,low,5more,4,med,unacc
vhigh,low,5more,4,high,acc
vhigh,low,5more,4,low,unacc
vhigh,low,5more,4,med,acc
vhigh,low,5more,4,high,acc
vhigh,low,5more,4,low,unacc
vhigh,low,5more,4,med,acc
vhigh,low,5more,4,high,acc
vhigh,low,5more,more,low,unacc
vhigh,low,5more,more,med,unacc
vhigh,low,5more,more,high,acc
vhigh,low,5more,more,low,unacc
vhigh,low,5more,more,med,acc
vhigh,low,5more,more,high,acc
vhigh,low,5more,more,low,unacc
vhigh,low,5more,more,med,acc
vhigh,low,5more,more,high,acc
high,vhigh,2,2,low,unacc
high,vhigh,2,2,med,unacc
high,vhigh,2,2,high,unacc
high,vhigh,2,2,low,unacc
high,vhigh,2,2,med,unacc
high,vhigh,2,2,high,unacc
high,vhigh,2,2,low,unacc
high,vhigh,2,2,med,unacc
high,vhigh,2,2,high,unacc
high,vhigh,2,4,low,unacc
high,vhigh,2,4,med,unacc
high,vhigh,2,4,high,unacc
high,vhigh,2,4,low,unacc
high,vhigh,2,4,med,unacc
high,vhigh,2,4,high,unacc
high,vhigh,2,4,low,unacc
high,vhigh,2,4,med,unacc
high,vhigh,2,4,high,unacc
high,vhigh,2,more,low,unacc
high,vhigh,2,more,med,unacc
high,vhigh,2,more,high,unacc
high,vhigh,2,more,low,unacc
high,vhigh,2,more,med,unacc
high,vhigh,2,more,high,unacc
high,vhigh,2,more,low,unacc
high,vhigh,2,more,med,unacc
high,vhigh,2,more,high,unacc
high,vhigh,3,2,low,unacc
high,vhigh,3,2,med,unacc
high,vhigh,3,2,high,unacc
high,vhigh,3,2,low,unacc
high,vhigh,3,2,med,unacc
high,vhigh,3,2,high,unacc
high,vhigh,3,2,low,unacc
high,vhigh,3,2,med,unacc
high,vhigh,3,2,high,unacc
high,vhigh,3,4,low,unacc
high,vhigh,3,4,med,unacc
high,vhigh,3,4,high,unacc
high,vhigh,3,4,low,unacc
high,vhigh,3,4,med,unacc
high,vhigh,3,4,high,unacc
high,vhigh,3,4,low,unacc
high,vhigh,3,4,med,unacc
high,vhigh,3,4,high,unacc
high,vhigh,3,more,low,unacc
high,vhigh,3,more,med,unacc
high,vhigh,3,more,high,unacc
high,vhigh,3,more,low,unacc
high,vhigh,3,more,med,unacc
high,vhigh,3,more,high,unacc
high,vhigh,3,more,low,unacc
high,vhigh,3,more,med,unacc
high,vhigh,3,more,high,unacc
high,vhigh,4,2,low,unacc
high,vhigh,4,2,med,unacc
high,vhigh,4,2,high,unacc
high,vhigh,4,2,low,unacc
high,vhigh,4,2,med,unacc
high,vhigh,4,2,high,unacc
high,vhigh,4,2,low,unacc
high,vhigh,4,2,med,unacc
high,vhigh,4,2,high,unacc
high,vhigh,4,4,low,unacc
high,vhigh,4,4,med,unacc
high,vhigh,4,4,high,unacc
high,vhigh,4,4,low,unacc
high,vhigh,4,4,med,unacc
high,vhigh,4,4,high,unacc
high,vhigh,4,4,low,unacc
high,vhigh,4,4,med,unacc
high,vhigh,4,4,high,unacc
high,vhigh,4,more,low,unacc
high,vhigh,4,more,med,unacc
high,vhigh,4,more,high,unacc
high,vhigh,4,more,low,unacc
high,vhigh,4,more,med,unacc
high,vhigh,4,more,high,unacc
high,vhigh,4,more,low,unacc
high,vhigh,4,more,med,unacc
high,vhigh,4,more,high,unacc
high,vhigh,5more,2,low,unacc
high,vhigh,5more,2,med,unacc
high,vhigh,5more,2,high,unacc
high,vhigh,5more,2,low,unacc
high,vhigh,5more,2,med,unacc
high,vhigh,5more,2,high,unacc
high,vhigh,5more,2,low,unacc
high,vhigh,5more,2,med,unacc
high,vhigh,5more,2,high,unacc
high,vhigh,5more,4,low,unacc
high,vhigh,5more,4,med,unacc
high,vhigh,5more,4,high,unacc
high,vhigh,5more,4,low,unacc
high,vhigh,5more,4,med,unacc
high,vhigh,5more,4,high,unacc
high,vhigh,5more,4,low,unacc
high,vhigh,5more,4,med,unacc
high,vhigh,5more,4,high,unacc
high,vhigh,5more,more,low,unacc
high,vhigh,5more,more,med,unacc
high,vhigh,5more,more,high,unacc
high,vhigh,5more,more,low,unacc
high,vhigh,5more,more,med,unacc
high,vhigh,5more,more,high,unacc
high,vhigh,5more,more,low,unacc
high,vhigh,5more,more,med,unacc
high,vhigh,5more,more,high,unacc
high,high,2,2,low,unacc
high,high,2,2,med,unacc
high,high,2,2,high,unacc
high,high,2,2,low,unacc
high,high,2,2,med,unacc
high,high,2,2,high,unacc
high,high,2,2,low,unacc
high,high,2,2,med,unacc
high,high,2,2,high,unacc
high,high,2,4,low,unacc
high,high,2,4,med,unacc
high,high,2,4,high,acc
high,high,2,4,low,unacc
high,high,2,4,med,unacc
high,high,2,4,high,acc
high,high,2,4,low,unacc
high,high,2,4,med,acc
high,high,2,4,high,acc
high,high,2,more,low,unacc
high,high,2,more,med,unacc
high,high,2,more,high,unacc
high,high,2,more,low,unacc
high,high,2,more,med,unacc
high,high,2,more,high,acc
high,high,2,more,low,unacc
high,high,2,more,med,acc
high,high,2,more,high,acc
high,high,3,2,low,unacc
high,high,3,2,med,unacc
high,high,3,2,high,unacc
high,high,3,2,low,unacc
high,high,3,2,med,unacc
high,high,3,2,high,unacc
high,high,3,2,low,unacc
high,high,3,2,med,unacc
high,high,3,2,high,unacc
high,high,3,4,low,unacc
high,high,3,4,med,unacc
high,high,3,4,high,acc
high,high,3,4,low,unacc
high,high,3,4,med,unacc
high,high,3,4,high,acc
high,high,3,4,low,unacc
high,high,3,4,med,acc
high,high,3,4,high,acc
high,high,3,more,low,unacc
high,high,3,more,med,unacc
high,high,3,more,high,acc
high,high,3,more,low,unacc
high,high,3,more,med,acc
high,high,3,more,high,acc
high,high,3,more,low,unacc
high,high,3,more,med,acc
high,high,3,more,high,acc
high,high,4,2,low,unacc
high,high,4,2,med,unacc
high,high,4,2,high,unacc
high,high,4,2,low,unacc
high,high,4,2,med,unacc
high,high,4,2,high,unacc
high,high,4,2,low,unacc
high,high,4,2,med,unacc
high,high,4,2,high,unacc
high,high,4,4,low,unacc
high,high,4,4,med,unacc
high,high,4,4,high,acc
high,high,4,4,low,unacc
high,high,4,4,med,acc
high,high,4,4,high,acc
high,high,4,4,low,unacc
high,high,4,4,med,acc
high,high,4,4,high,acc
high,high,4,more,low,unacc
high,high,4,more,med,unacc
high,high,4,more,high,acc
high,high,4,more,low,unacc
high,high,4,more,med,acc
high,high,4,more,high,acc
high,high,4,more,low,unacc
high,high,4,more,med,acc
high,high,4,more,high,acc
high,high,5more,2,low,unacc
high,high,5more,2,med,unacc
high,high,5more,2,high,unacc
high,high,5more,2,low,unacc
high,high,5more,2,med,unacc
high,high,5more,2,high,unacc
high,high,5more,2,low,unacc
high,high,5more,2,med,unacc
high,high,5more,2,high,unacc
high,high,5more,4,low,unacc
high,high,5more,4,med,unacc
high,high,5more,4,high,acc
high,high,5more,4,low,unacc
high,high,5more,4,med,acc
high,high,5more,4,high,acc
high,high,5more,4,low,unacc
high,high,5more,4,med,acc
high,high,5more,4,high,acc
high,high,5more,more,low,unacc
high,high,5more,more,med,unacc
high,high,5more,more,high,acc
high,high,5more,more,low,unacc
high,high,5more,more,med,acc
high,high,5more,more,high,acc
high,high,5more,more,low,unacc
high,high,5more,more,med,acc
high,high,5more,more,high,acc
high,med,2,2,low,unacc
high,med,2,2,med,unacc
high,med,2,2,high,unacc
high,med,2,2,low,unacc
high,med,2,2,med,unacc
high,med,2,2,high,unacc
high,med,2,2,low,unacc
high,med,2,2,med,unacc
high,med,2,2,high,unacc
high,med,2,4,low,unacc
high,med,2,4,med,unacc
high,med,2,4,high,acc
high,med,2,4,low,unacc
high,med,2,4,med,unacc
high,med,2,4,high,acc
high,med,2,4,low,unacc
high,med,2,4,med,acc
high,med,2,4,high,acc
high,med,2,more,low,unacc
high,med,2,more,med,unacc
high,med,2,more,high,unacc
high,med,2,more,low,unacc
high,med,2,more,med,unacc
high,med,2,more,high,acc
high,med,2,more,low,unacc
high,med,2,more,med,acc
high,med,2,more,high,acc
high,med,3,2,low,unacc
high,med,3,2,med,unacc
high,med,3,2,high,unacc
high,med,3,2,low,unacc
high,med,3,2,med,unacc
high,med,3,2,high,unacc
high,med,3,2,low,unacc
high,med,3,2,med,unacc
high,med,3,2,high,unacc
high,med,3,4,low,unacc
high,med,3,4,med,unacc
high,med,3,4,high,acc
high,med,3,4,low,unacc
high,med,3,4,med,unacc
high,med,3,4,high,acc
high,med,3,4,low,unacc
high,med,3,4,med,acc
high,med,3,4,high,acc
high,med,3,more,low,unacc
high,med,3,more,med,unacc
high,med,3,more,high,acc
high,med,3,more,low,unacc
high,med,3,more,med,acc
high,med,3,more,high,acc
high,med,3,more,low,unacc
high,med,3,more,med,acc
high,med,3,more,high,acc
high,med,4,2,low,unacc
high,med,4,2,med,unacc
high,med,4,2,high,unacc
high,med,4,2,low,unacc
high,med,4,2,med,unacc
high,med,4,2,high,unacc
high,med,4,2,low,unacc
high,med,4,2,med,unacc
high,med,4,2,high,unacc
high,med,4,4,low,unacc
high,med,4,4,med,unacc
high,med,4,4,high,acc
high,med,4,4,low,unacc
high,med,4,4,med,acc
high,med,4,4,high,acc
high,med,4,4,low,unacc
high,med,4,4,med,acc
high,med,4,4,high,acc
high,med,4,more,low,unacc
high,med,4,more,med,unacc
high,med,4,more,high,acc
high,med,4,more,low,unacc
high,med,4,more,med,acc
high,med,4,more,high,acc
high,med,4,more,low,unacc
high,med,4,more,med,acc
high,med,4,more,high,acc
high,med,5more,2,low,unacc
high,med,5more,2,med,unacc
high,med,5more,2,high,unacc
high,med,5more,2,low,unacc
high,med,5more,2,med,unacc
high,med,5more,2,high,unacc
high,med,5more,2,low,unacc
high,med,5more,2,med,unacc
high,med,5more,2,high,unacc
high,med,5more,4,low,unacc
high,med,5more,4,med,unacc
high,med,5more,4,high,acc
high,med,5more,4,low,unacc
high,med,5more,4,med,acc
high,med,5more,4,high,acc
high,med,5more,4,low,unacc
high,med,5more,4,med,acc
high,med,5more,4,high,acc
high,med,5more,more,low,unacc
high,med,5more,more,med,unacc
high,med,5more,more,high,acc
high,med,5more,more,low,unacc
high,med,5more,more,med,acc
high,med,5more,more,high,acc
high,med,5more,more,low,unacc
high,med,5more,more,med,acc
high,med,5more,more,high,acc
high,low,2,2,low,unacc
high,low,2,2,med,unacc
high,low,2,2,high,unacc
high,low,2,2,low,unacc
high,low,2,2,med,unacc
high,low,2,2,high,unacc
high,low,2,2,low,unacc
high,low,2,2,med,unacc
high,low,2,2,high,unacc
high,low,2,4,low,unacc
high,low,2,4,med,unacc
high,low,2,4,high,acc
high,low,2,4,low,unacc
high,low,2,4,med,unacc
high,low,2,4,high,acc
high,low,2,4,low,unacc
high,low,2,4,med,acc
high,low,2,4,high,acc
high,low,2,more,low,unacc
high,low,2,more,med,unacc
high,low,2,more,high,unacc
high,low,2,more,low,unacc
high,low,2,more,med,unacc
high,low,2,more,high,acc
high,low,2,more,low,unacc
high,low,2,more,med,acc
high,low,2,more,high,acc
high,low,3,2,low,unacc
high,low,3,2,med,unacc
high,low,3,2,high,unacc
high,low,3,2,low,unacc
high,low,3,2,med,unacc
high,low,3,2,high,unacc
high,low,3,2,low,unacc
high,low,3,2,med,unacc
high,low,3,2,high,unacc
high,low,3,4,low,unacc
high,low,3,4,med,unacc
high,low,3,4,high,acc
high,low,3,4,low,unacc
high,low,3,4,med,unacc
high,low,3,4,high,acc
high,low,3,4,low,unacc
high,low,3,4,med,acc
high,low,3,4,high,acc
high,low,3,more,low,unacc
high,low,3,more,med,unacc
high,low,3,more,high,acc
high,low,3,more,low,unacc
high,low,3,more,med,acc
high,low,3,more,high,acc
high,low,3,more,low,unacc
high,low,3,more,med,acc
high,low,3,more,high,acc
high,low,4,2,low,unacc
high,low,4,2,med,unacc
high,low,4,2,high,unacc
high,low,4,2,low,unacc
high,low,4,2,med,unacc
high,low,4,2,high,unacc
high,low,4,2,low,unacc
high,low,4,2,med,unacc
high,low,4,2,high,unacc
high,low,4,4,low,unacc
high,low,4,4,med,unacc
high,low,4,4,high,acc
high,low,4,4,low,unacc
high,low,4,4,med,acc
high,low,4,4,high,acc
high,low,4,4,low,unacc
high,low,4,4,med,acc
high,low,4,4,high,acc
high,low,4,more,low,unacc
high,low,4,more,med,unacc
high,low,4,more,high,acc
high,low,4,more,low,unacc
high,low,4,more,med,acc
high,low,4,more,high,acc
high,low,4,more,low,unacc
high,low,4,more,med,acc
high,low,4,more,high,acc
high,low,5more,2,low,unacc
high,low,5more,2,med,unacc
high,low,5more,2,high,unacc
high,low,5more,2,low,unacc
high,low,5more,2,med,unacc
high,low,5more,2,high,unacc
high,low,5more,2,low,unacc
high,low,5more,2,med,unacc
high,low,5more,2,high,unacc
high,low,5more,4,low,unacc
high,low,5more,4,med,unacc
high,low,5more,4,high,acc
high,low,5more,4,low,unacc
high,low,5more,4,med,acc
high,low,5more,4,high,acc
high,low,5more,4,low,unacc
high,low,5more,4,med,acc
high,low,5more,4,high,acc
high,low,5more,more,low,unacc
high,low,5more,more,med,unacc
high,low,5more,more,high,acc
